"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Alaska"	"02"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	12	477502	Unreliable	Unreliable	1.14077	4.08885	0.67471
	"Alaska"	"02"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	477964	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	159387	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	164469	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	172878	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	180671	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	188114	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	198399	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	211439	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	226891	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	239996	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	252747	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	263243	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	268888	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	278729	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	286669	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	296270	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	307576	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	319853	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	328648	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	20	3286155	0.60861	0.58222	0.35054	0.90920	0.13234
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	12	3322028	Unreliable	Unreliable	0.19334	0.65361	0.10849
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	19	3374010	Unreliable	Unreliable	0.31039	0.80509	0.11916
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	19	3418749	Unreliable	Unreliable	0.29576	0.78868	0.11881
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	20	3460526	0.57795	0.54573	0.32857	0.85223	0.12403
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	23	3520787	0.65326	0.62102	0.39367	0.93184	0.13079
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	29	3600275	0.80549	0.77878	0.51749	1.12556	0.14738
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	42	3671941	1.14381	1.11995	0.80011	1.52506	0.17681
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	36	3711019	0.97008	0.95780	0.66330	1.33842	0.16409
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	38	3741412	1.01566	1.03566	0.72536	1.43378	0.17343
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	46	3750677	1.22645	1.15133	0.83322	1.55083	0.17555
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	55	3760162	1.46270	1.33371	0.98991	1.75834	0.18769
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	35	3777775	0.92647	0.77859	0.53256	1.09914	0.13726
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	23	3798807	0.60545	0.60105	0.37206	0.91876	0.13045
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	40	3820815	1.04690	1.03371	0.72783	1.42484	0.17085
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	41	3849594	1.06505	1.01936	0.71395	1.41122	0.16904
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	51	3878061	1.31509	1.29686	0.94594	1.73530	0.19321
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	73	3914166	1.86502	2.00381	1.54975	2.54935	0.24732
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	422065	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	422391	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	426137	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	428236	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	430651	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	434042	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	437543	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	444779	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	447377	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	451963	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	455462	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	459264	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	463611	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	465984	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	468236	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	470651	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	473852	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	476508	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	2116895	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	2122169	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	2124966	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	21	2126092	0.98773	1.02571	0.63494	1.56791	0.22513
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	23	2130348	1.07964	1.11928	0.70952	1.67946	0.23454
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	27	2139669	1.26188	1.28932	0.84222	1.88916	0.25118
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	26	2152444	1.20793	1.29052	0.84301	1.89091	0.25440
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	29	2170572	1.33605	1.36846	0.90933	1.97781	0.25838
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	27	2181388	1.23774	1.24460	0.81301	1.82363	0.24353
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	38	2190638	1.73465	1.86232	1.31124	2.56696	0.30660
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	55	2197627	2.50270	2.57041	1.93097	3.35381	0.35134
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	54	2203841	2.45027	2.63698	1.96943	3.45805	0.36505
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	28	2209189	1.26743	1.31818	0.86869	1.91788	0.25339
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	19	2210737	Unreliable	Unreliable	0.53554	1.42810	0.21146
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	31	2211174	1.40197	1.45524	0.98185	2.07744	0.26765
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	31	2208980	1.40336	1.53140	1.02561	2.19935	0.28239
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	39	2209034	1.76548	1.87580	1.32073	2.58554	0.30813
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	36	2211541	1.62782	1.76240	1.22052	2.46278	0.30040
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	2312110	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	2326580	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	2340237	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
