"Notes"	"State"	"State Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Alaska"	"02"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	35	477964	7.32273	7.15259	4.92349	10.04488	1.24392
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	159387	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	164469	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	172878	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	180671	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	188114	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	198399	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	211439	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	226891	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	239996	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	252747	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	11	263243	Unreliable	Unreliable	2.08453	7.47158	1.27354
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	12	268888	Unreliable	Unreliable	2.34099	7.91400	1.31628
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	278729	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	286669	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	296270	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	307576	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	13	319853	Unreliable	Unreliable	2.30698	7.40902	1.21742
	"Arizona"	"04"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	328648	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	60	3286155	1.82584	1.79624	1.36739	2.31702	0.23291
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	72	3322028	2.16735	2.17201	1.69636	2.73968	0.25757
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	68	3374010	2.01541	2.01632	1.55942	2.56526	0.24752
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	102	3418749	2.98355	2.95013	2.37198	3.52827	0.29497
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	107	3460526	3.09202	3.07583	2.48491	3.66675	0.30149
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	115	3520787	3.26632	3.23017	2.63149	3.82884	0.30545
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	135	3600275	3.74971	3.71385	3.07664	4.35106	0.32511
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	154	3671941	4.19397	4.06007	3.40378	4.71636	0.33484
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	176	3711019	4.74263	4.70093	3.98980	5.41205	0.36282
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	224	3741412	5.98704	5.85619	5.06839	6.64400	0.40194
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	258	3750677	6.87876	6.88164	6.01991	7.74336	0.43965
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	259	3760162	6.88800	6.78200	5.92583	7.63817	0.43682
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	259	3777775	6.85589	6.69627	5.84767	7.54488	0.43296
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	255	3798807	6.71263	6.61502	5.76571	7.46433	0.43332
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	190	3820815	4.97276	5.00177	4.26260	5.74094	0.37713
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	221	3849594	5.74087	5.29276	4.55321	6.03232	0.37732
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	219	3878061	5.64715	5.73616	4.93715	6.53517	0.40766
	"Arizona"	"04"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	255	3914166	6.51480	6.53323	5.68062	7.38584	0.43500
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	422065	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	422391	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	Suppressed	426137	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	Suppressed	428236	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	Suppressed	430651	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	Suppressed	434042	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	Suppressed	437543	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	Suppressed	444779	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	Suppressed	447377	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	Suppressed	451963	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	Suppressed	455462	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	Suppressed	459264	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	Suppressed	463611	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	Suppressed	465984	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	Suppressed	468236	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	Suppressed	470651	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	Suppressed	473852	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	Suppressed	476508	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	Suppressed	2116895	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	Suppressed	2122169	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	14	2124966	Unreliable	Unreliable	0.36225	1.11174	0.17805
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	35	2126092	1.64621	1.74644	1.21647	2.42888	0.29649
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	48	2130348	2.25315	2.33879	1.72443	3.10088	0.33910
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2004"	"2004"	62	2139669	2.89764	3.08482	2.35964	3.96258	0.39396
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2005"	"2005"	57	2152444	2.64815	2.75972	2.08466	3.58372	0.36920
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2006"	"2006"	65	2170572	2.99460	3.11434	2.39842	3.97695	0.39023
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2007"	"2007"	86	2181388	3.94244	4.11143	3.27944	5.09024	0.44860
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2008"	"2008"	107	2190638	4.88442	5.19790	4.20145	6.19435	0.50839
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2009"	"2009"	116	2197627	5.27842	5.65295	4.61104	6.69485	0.53158
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2010"	"2010"	111	2203841	5.03666	5.32830	4.31982	6.33678	0.51453
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2011"	"2011"	111	2209189	5.02447	5.48057	4.44539	6.51576	0.52816
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2012"	"2012"	114	2210737	5.15665	5.40938	4.39521	6.42356	0.51744
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2013"	"2013"	105	2211174	4.74861	4.79725	3.85632	5.73817	0.48006
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2014"	"2014"	108	2208980	4.88913	5.24928	4.23614	6.26241	0.51690
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2015"	"2015"	132	2209034	5.97546	6.19577	5.10735	7.28419	0.55532
	"Arkansas"	"05"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	"2016"	"2016"	110	2211541	4.97391	5.30730	4.28860	6.32601	0.51975
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"1999"	"1999"	76	2312110	3.28704	3.60173	2.83297	4.51480	0.41720
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2000"	"2000"	51	2326580	2.19206	2.37776	1.76482	3.13480	0.33512
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2001"	"2001"	34	2340237	1.45284	1.57995	1.09416	2.20782	0.27267
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2002"	"2002"	84	2346002	3.58056	3.74126	2.98418	4.63195	0.40904
	"California"	"06"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	"2003"	"2003"	58	2350056	2.46803	2.55042	1.93663	3.29700	0.33552
