"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Utah"	"49"	"2014"	"2014"	68	2942902	2.31064	2.54819	1.97077	3.24193	0.31307
	"Utah"	"49"	"2015"	"2015"	62	2995919	2.06948	2.31163	1.76403	2.97553	0.29773
	"Utah"	"49"	"2016"	"2016"	72	3051217	2.35971	2.51686	1.96202	3.17990	0.30039
	"Vermont"	"50"	"1999"	"1999"	Suppressed	604683	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2000"	"2000"	Suppressed	608827	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2001"	"2001"	Suppressed	612223	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2002"	"2002"	Suppressed	615442	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2003"	"2003"	10	617858	Unreliable	Unreliable	0.77627	2.97699	0.51526
	"Vermont"	"50"	"2004"	"2004"	11	619920	Unreliable	Unreliable	0.93719	3.35918	0.57280
	"Vermont"	"50"	"2005"	"2005"	Suppressed	621215	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2006"	"2006"	15	622892	Unreliable	Unreliable	1.39405	4.10813	0.65343
	"Vermont"	"50"	"2007"	"2007"	15	623481	Unreliable	Unreliable	1.40936	4.15323	0.66076
	"Vermont"	"50"	"2008"	"2008"	14	624151	Unreliable	Unreliable	1.14450	3.67562	0.59026
	"Vermont"	"50"	"2009"	"2009"	Suppressed	624817	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2011"	"2011"	12	626431	Unreliable	Unreliable	1.01302	3.63096	0.60245
	"Vermont"	"50"	"2012"	"2012"	Suppressed	626011	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2013"	"2013"	17	626630	Unreliable	Unreliable	1.63090	4.63355	0.72340
	"Vermont"	"50"	"2014"	"2014"	21	626562	3.35162	3.61532	2.20835	5.58358	0.80459
	"Vermont"	"50"	"2015"	"2015"	33	626042	5.27121	5.61345	3.81406	7.96784	1.00788
	"Vermont"	"50"	"2016"	"2016"	53	624594	8.48551	10.07318	7.50019	13.24442	1.40624
	"Virginia"	"51"	"1999"	"1999"	21	7000174	0.29999	0.28910	0.17896	0.44193	0.06312
	"Virginia"	"51"	"2000"	"2000"	26	7078515	0.36731	0.35751	0.23354	0.52384	0.07013
	"Virginia"	"51"	"2001"	"2001"	31	7198362	0.43065	0.43287	0.29412	0.61443	0.07793
	"Virginia"	"51"	"2002"	"2002"	49	7286873	0.67244	0.64341	0.47600	0.85061	0.09209
	"Virginia"	"51"	"2003"	"2003"	44	7366977	0.59726	0.58030	0.42165	0.77903	0.08768
	"Virginia"	"51"	"2004"	"2004"	62	7475575	0.82937	0.83460	0.63988	1.06991	0.10615
	"Virginia"	"51"	"2005"	"2005"	42	7577105	0.55430	0.55214	0.39793	0.74633	0.08555
	"Virginia"	"51"	"2006"	"2006"	63	7673725	0.82098	0.81633	0.62729	1.04444	0.10319
	"Virginia"	"51"	"2007"	"2007"	68	7751000	0.87731	0.87567	0.67999	1.11012	0.10658
	"Virginia"	"51"	"2008"	"2008"	89	7833496	1.13615	1.11303	0.89268	1.37128	0.11886
	"Virginia"	"51"	"2009"	"2009"	80	7925937	1.00934	0.98229	0.77646	1.22594	0.11088
	"Virginia"	"51"	"2010"	"2010"	87	8001024	1.08736	1.04747	0.83668	1.29522	0.11355
	"Virginia"	"51"	"2011"	"2011"	77	8096604	0.95102	0.94365	0.74223	1.18287	0.10882
	"Virginia"	"51"	"2012"	"2012"	89	8185867	1.08724	1.06933	0.85649	1.31901	0.11449
	"Virginia"	"51"	"2013"	"2013"	125	8260405	1.51324	1.50404	1.23697	1.77112	0.13626
	"Virginia"	"51"	"2014"	"2014"	176	8326289	2.11379	2.09349	1.78075	2.40624	0.15956
	"Virginia"	"51"	"2015"	"2015"	270	8382993	3.22081	3.27797	2.88150	3.67444	0.20228
	"Virginia"	"51"	"2016"	"2016"	648	8411808	7.70346	7.87105	7.25675	8.48535	0.31342
	"Washington"	"53"	"1999"	"1999"	23	5842564	0.39366	0.37630	0.23854	0.56464	0.07857
	"Washington"	"53"	"2000"	"2000"	23	5894121	0.39022	0.37278	0.23631	0.55935	0.07781
	"Washington"	"53"	"2001"	"2001"	27	5985722	0.45107	0.45996	0.30312	0.66921	0.08860
	"Washington"	"53"	"2002"	"2002"	47	6052349	0.77656	0.76338	0.56090	1.01513	0.11185
	"Washington"	"53"	"2003"	"2003"	33	6104115	0.54062	0.52754	0.36313	0.74086	0.09215
	"Washington"	"53"	"2004"	"2004"	42	6178645	0.67976	0.66633	0.48023	0.90068	0.10340
	"Washington"	"53"	"2005"	"2005"	54	6257305	0.86299	0.81925	0.61367	1.07159	0.11228
	"Washington"	"53"	"2006"	"2006"	51	6370753	0.80053	0.77283	0.57361	1.01888	0.10907
	"Washington"	"53"	"2007"	"2007"	37	6461587	0.57261	0.54534	0.38195	0.75498	0.09072
	"Washington"	"53"	"2008"	"2008"	53	6562231	0.80765	0.73356	0.54786	0.96197	0.10201
	"Washington"	"53"	"2009"	"2009"	71	6667426	1.06488	1.01848	0.79244	1.28895	0.12297
	"Washington"	"53"	"2010"	"2010"	65	6724540	0.96661	0.93159	0.71586	1.19191	0.11751
	"Washington"	"53"	"2011"	"2011"	53	6830038	0.77598	0.72454	0.53947	0.95264	0.10159
	"Washington"	"53"	"2012"	"2012"	59	6897012	0.85544	0.81615	0.61815	1.05742	0.10788
	"Washington"	"53"	"2013"	"2013"	59	6971406	0.84631	0.79694	0.60359	1.03253	0.10586
	"Washington"	"53"	"2014"	"2014"	62	7061530	0.87800	0.81977	0.62557	1.05521	0.10623
	"Washington"	"53"	"2015"	"2015"	65	7170351	0.90651	0.85966	0.65910	1.10205	0.10911
	"Washington"	"53"	"2016"	"2016"	93	7288000	1.27607	1.25047	1.00423	1.53882	0.13242
	"West Virginia"	"54"	"1999"	"1999"	12	1811799	Unreliable	Unreliable	0.33684	1.13873	0.18907
	"West Virginia"	"54"	"2000"	"2000"	Suppressed	1808344	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2001"	"2001"	37	1801481	2.05387	2.06804	1.45609	2.85053	0.34229
	"West Virginia"	"54"	"2002"	"2002"	39	1805414	2.16017	2.18695	1.54762	3.00176	0.35306
	"West Virginia"	"54"	"2003"	"2003"	43	1812295	2.37268	2.45624	1.77024	3.32013	0.37813
	"West Virginia"	"54"	"2004"	"2004"	67	1816438	3.68854	3.68673	2.85132	4.69044	0.45548
	"West Virginia"	"54"	"2005"	"2005"	42	1820492	2.30707	2.43161	1.74497	3.29874	0.37780
	"West Virginia"	"54"	"2006"	"2006"	50	1827912	2.73536	2.87424	2.12639	3.79988	0.41036
	"West Virginia"	"54"	"2007"	"2007"	80	1834052	4.36193	4.55621	3.60150	5.68638	0.51612
	"West Virginia"	"54"	"2008"	"2008"	87	1840310	4.72746	4.97402	3.97305	6.15048	0.54098
	"West Virginia"	"54"	"2009"	"2009"	42	1847775	2.27300	2.38087	1.70856	3.22992	0.37236
	"West Virginia"	"54"	"2010"	"2010"	102	1852994	5.50460	5.79298	4.64419	6.94178	0.58612
	"West Virginia"	"54"	"2011"	"2011"	99	1855364	5.33588	5.60953	4.53845	6.85737	0.57562
	"West Virginia"	"54"	"2012"	"2012"	89	1855413	4.79678	5.02019	4.00993	6.20757	0.54401
	"West Virginia"	"54"	"2013"	"2013"	98	1854304	5.28500	5.57072	4.50705	6.80993	0.57273
	"West Virginia"	"54"	"2014"	"2014"	122	1850326	6.59343	7.17858	5.88367	8.47349	0.66067
	"West Virginia"	"54"	"2015"	"2015"	217	1844128	11.76708	12.72989	11.00044	14.45935	0.88237
	"West Virginia"	"54"	"2016"	"2016"	435	1831102	23.75619	26.32947	23.80521	28.85373	1.28789
	"Wisconsin"	"55"	"1999"	"1999"	16	5332666	Unreliable	Unreliable	0.17631	0.50092	0.07717
	"Wisconsin"	"55"	"2000"	"2000"	23	5363675	0.42881	0.43692	0.27697	0.65560	0.09122
	"Wisconsin"	"55"	"2001"	"2001"	24	5406835	0.44388	0.42562	0.27270	0.63328	0.08719
	"Wisconsin"	"55"	"2002"	"2002"	26	5445162	0.47749	0.47246	0.30862	0.69226	0.09288
	"Wisconsin"	"55"	"2003"	"2003"	42	5479203	0.76653	0.76309	0.54997	1.03147	0.11792
	"Wisconsin"	"55"	"2004"	"2004"	42	5514026	0.76169	0.75271	0.54249	1.01744	0.11658
	"Wisconsin"	"55"	"2005"	"2005"	53	5546166	0.95562	0.93851	0.70093	1.23073	0.12996
	"Wisconsin"	"55"	"2006"	"2006"	56	5577655	1.00401	1.00299	0.75559	1.30553	0.13508
	"Wisconsin"	"55"	"2007"	"2007"	55	5610775	0.98026	0.96198	0.72267	1.25517	0.13124
	"Wisconsin"	"55"	"2008"	"2008"	53	5640996	0.93955	0.95153	0.71065	1.24780	0.13196
	"Wisconsin"	"55"	"2009"	"2009"	76	5669264	1.34056	1.29034	1.01320	1.61991	0.15050
	"Wisconsin"	"55"	"2010"	"2010"	66	5686986	1.16054	1.15748	0.89140	1.47808	0.14520
	"Wisconsin"	"55"	"2011"	"2011"	60	5711767	1.05046	1.09370	0.83049	1.41385	0.14421
	"Wisconsin"	"55"	"2012"	"2012"	56	5726398	0.97793	0.92141	0.69020	1.20523	0.12641
	"Wisconsin"	"55"	"2013"	"2013"	81	5742713	1.41048	1.44205	1.13988	1.79975	0.16351
	"Wisconsin"	"55"	"2014"	"2014"	90	5757564	1.56316	1.57768	1.26018	1.95083	0.17073
	"Wisconsin"	"55"	"2015"	"2015"	112	5771337	1.94062	2.05915	1.66866	2.44963	0.19923
	"Wisconsin"	"55"	"2016"	"2016"	288	5778708	4.98381	5.31297	4.68625	5.93970	0.31976
	"Wyoming"	"56"	"1999"	"1999"	Suppressed	491780	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	Suppressed	493782	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2001"	"2001"	Suppressed	494657	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2002"	"2002"	Suppressed	500017	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2003"	"2003"	Suppressed	503453	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2004"	"2004"	Suppressed	509106	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2005"	"2005"	Suppressed	514157	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2006"	"2006"	Suppressed	522667	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	Suppressed	534876	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	11	546043	Unreliable	Unreliable	1.05013	3.76398	0.64438
	"Wyoming"	"56"	"2009"	"2009"	Suppressed	559851	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	Suppressed	582658	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	12	584153	Unreliable	Unreliable	1.11327	3.76355	0.63528
	"Wyoming"	"56"	"2015"	"2015"	Suppressed	586107	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	Suppressed	585501	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"MCD - ICD-10 Codes: T40.4 (Other synthetic narcotics)"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,"
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 4, 2018 11:58:40 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 4, 2018 11:58:40 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"8. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"9. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"10. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Confidence-Intervals."
"11. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Standard-Errors."
"12. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
"13. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"14. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
