"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Utah"	"49"	"2010"	"2010"	55	2763885	1.98995	1.93704	1.45098	2.53369	0.26664
	"Utah"	"49"	"2011"	"2011"	73	2817222	2.59121	2.66163	2.07488	3.36281	0.31828
	"Utah"	"49"	"2012"	"2012"	84	2855287	2.94191	2.98276	2.36873	3.70731	0.33093
	"Utah"	"49"	"2013"	"2013"	122	2900872	4.20563	4.17109	3.41950	4.92268	0.38346
	"Utah"	"49"	"2014"	"2014"	110	2942902	3.73781	3.75901	3.04720	4.47082	0.36317
	"Utah"	"49"	"2015"	"2015"	127	2995919	4.23910	4.31319	3.55307	5.07331	0.38782
	"Utah"	"49"	"2016"	"2016"	166	3051217	5.44045	5.63045	4.76267	6.49823	0.44275
	"Vermont"	"50"	"1999"	"1999"	Suppressed	604683	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2000"	"2000"	Suppressed	608827	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2001"	"2001"	Suppressed	612223	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2002"	"2002"	Suppressed	615442	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2003"	"2003"	Suppressed	617858	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2004"	"2004"	Suppressed	619920	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2005"	"2005"	Suppressed	621215	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2006"	"2006"	Suppressed	622892	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2007"	"2007"	Suppressed	623481	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2008"	"2008"	Suppressed	624151	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2009"	"2009"	Suppressed	624817	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2010"	"2010"	Suppressed	625741	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2011"	"2011"	Suppressed	626431	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Vermont"	"50"	"2012"	"2012"	10	626011	Unreliable	Unreliable	0.83031	3.18426	0.55608
	"Vermont"	"50"	"2013"	"2013"	20	626630	3.19168	3.50671	2.11128	5.47615	0.80147
	"Vermont"	"50"	"2014"	"2014"	33	626562	5.26684	5.84231	3.96956	8.29270	1.04271
	"Vermont"	"50"	"2015"	"2015"	33	626042	5.27121	5.81443	3.97707	8.20824	1.02724
	"Vermont"	"50"	"2016"	"2016"	45	624594	7.20468	8.68707	6.28684	11.70140	1.32273
	"Virginia"	"51"	"1999"	"1999"	65	7000174	0.92855	0.87401	0.67454	1.11399	0.10851
	"Virginia"	"51"	"2000"	"2000"	64	7078515	0.90414	0.88243	0.67958	1.12685	0.11040
	"Virginia"	"51"	"2001"	"2001"	89	7198362	1.23639	1.19498	0.95967	1.47053	0.12678
	"Virginia"	"51"	"2002"	"2002"	89	7286873	1.22137	1.19789	0.96200	1.47411	0.12702
	"Virginia"	"51"	"2003"	"2003"	90	7366977	1.22167	1.19229	0.95875	1.46553	0.12588
	"Virginia"	"51"	"2004"	"2004"	67	7475575	0.89625	0.86890	0.67339	1.10346	0.10639
	"Virginia"	"51"	"2005"	"2005"	61	7577105	0.80506	0.81261	0.62158	1.04383	0.10437
	"Virginia"	"51"	"2006"	"2006"	71	7673725	0.92524	0.93237	0.72683	1.17800	0.11106
	"Virginia"	"51"	"2007"	"2007"	95	7751000	1.22565	1.21090	0.97853	1.48184	0.12478
	"Virginia"	"51"	"2008"	"2008"	87	7833496	1.11062	1.10918	0.88720	1.36982	0.11942
	"Virginia"	"51"	"2009"	"2009"	104	7925937	1.31215	1.31023	1.05720	1.56326	0.12910
	"Virginia"	"51"	"2010"	"2010"	45	8001024	0.56243	0.54409	0.39686	0.72803	0.08151
	"Virginia"	"51"	"2011"	"2011"	103	8096604	1.27214	1.29997	1.04642	1.55351	0.12936
	"Virginia"	"51"	"2012"	"2012"	121	8185867	1.47816	1.44417	1.18358	1.70476	0.13295
	"Virginia"	"51"	"2013"	"2013"	206	8260405	2.49382	2.54309	2.19250	2.89367	0.17887
	"Virginia"	"51"	"2014"	"2014"	253	8326289	3.03857	3.07639	2.69229	3.46049	0.19597
	"Virginia"	"51"	"2015"	"2015"	353	8382993	4.21091	4.27028	3.81939	4.72117	0.23005
	"Virginia"	"51"	"2016"	"2016"	450	8411808	5.34962	5.44961	4.93914	5.96008	0.26044
	"Washington"	"53"	"1999"	"1999"	57	5842564	0.97560	0.92884	0.70350	1.20343	0.12308
	"Washington"	"53"	"2000"	"2000"	56	5894121	0.95010	0.91626	0.69214	1.18984	0.12255
	"Washington"	"53"	"2001"	"2001"	46	5985722	0.76850	0.75388	0.55194	1.00557	0.11134
	"Washington"	"53"	"2002"	"2002"	70	6052349	1.15658	1.12634	0.87804	1.42307	0.13484
	"Washington"	"53"	"2003"	"2003"	63	6104115	1.03209	1.02237	0.78384	1.31063	0.12935
	"Washington"	"53"	"2004"	"2004"	57	6178645	0.92253	0.88945	0.67188	1.15502	0.11843
	"Washington"	"53"	"2005"	"2005"	54	6257305	0.86299	0.83045	0.62207	1.08625	0.11372
	"Washington"	"53"	"2006"	"2006"	54	6370753	0.84762	0.82606	0.61878	1.08050	0.11323
	"Washington"	"53"	"2007"	"2007"	75	6461587	1.16071	1.16148	0.91202	1.45813	0.13514
	"Washington"	"53"	"2008"	"2008"	67	6562231	1.02099	0.98480	0.76165	1.25292	0.12145
	"Washington"	"53"	"2009"	"2009"	67	6667426	1.00489	0.98060	0.75839	1.24756	0.12075
	"Washington"	"53"	"2010"	"2010"	60	6724540	0.89225	0.90299	0.68740	1.16479	0.11793
	"Washington"	"53"	"2011"	"2011"	148	6830038	2.16690	2.18670	1.82999	2.54340	0.18199
	"Washington"	"53"	"2012"	"2012"	177	6897012	2.56633	2.50437	2.13207	2.87668	0.18995
	"Washington"	"53"	"2013"	"2013"	205	6971406	2.94058	2.92149	2.51613	3.32686	0.20682
	"Washington"	"53"	"2014"	"2014"	289	7061530	4.09260	4.10744	3.62686	4.58802	0.24519
	"Washington"	"53"	"2015"	"2015"	303	7170351	4.22573	4.17401	3.69754	4.65049	0.24310
	"Washington"	"53"	"2016"	"2016"	283	7288000	3.88310	3.86486	3.40653	4.32319	0.23384
	"West Virginia"	"54"	"1999"	"1999"	Suppressed	1811799	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2000"	"2000"	Suppressed	1808344	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2001"	"2001"	Suppressed	1801481	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2002"	"2002"	Suppressed	1805414	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2003"	"2003"	Suppressed	1812295	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2004"	"2004"	10	1816438	Unreliable	Unreliable	0.27845	1.06785	0.18480
	"West Virginia"	"54"	"2005"	"2005"	Suppressed	1820492	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2006"	"2006"	Suppressed	1827912	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"2007"	"2007"	21	1834052	1.14501	1.19787	0.73170	1.85002	0.26498
	"West Virginia"	"54"	"2008"	"2008"	36	1840310	1.95619	2.12549	1.48049	2.95605	0.35722
	"West Virginia"	"54"	"2009"	"2009"	19	1847775	Unreliable	Unreliable	0.66082	1.71399	0.25487
	"West Virginia"	"54"	"2010"	"2010"	28	1852994	1.51107	1.65609	1.10045	2.39351	0.31456
	"West Virginia"	"54"	"2011"	"2011"	34	1855364	1.83252	2.04191	1.40555	2.86760	0.35416
	"West Virginia"	"54"	"2012"	"2012"	63	1855413	3.39547	3.77006	2.88380	4.84280	0.48296
	"West Virginia"	"54"	"2013"	"2013"	144	1854304	7.76572	8.70640	7.26867	10.14414	0.73354
	"West Virginia"	"54"	"2014"	"2014"	163	1850326	8.80926	9.77503	8.25319	11.29686	0.77645
	"West Virginia"	"54"	"2015"	"2015"	194	1844128	10.51988	11.82939	10.14037	13.51841	0.86175
	"West Virginia"	"54"	"2016"	"2016"	235	1831102	12.83380	14.86516	12.94377	16.78654	0.98030
	"Wisconsin"	"55"	"1999"	"1999"	16	5332666	Unreliable	Unreliable	0.16993	0.48280	0.07444
	"Wisconsin"	"55"	"2000"	"2000"	29	5363675	0.54067	0.52631	0.35248	0.75588	0.09777
	"Wisconsin"	"55"	"2001"	"2001"	24	5406835	0.44388	0.43761	0.28039	0.65114	0.08948
	"Wisconsin"	"55"	"2002"	"2002"	27	5445162	0.49585	0.50485	0.33270	0.73454	0.09723
	"Wisconsin"	"55"	"2003"	"2003"	26	5479203	0.47452	0.49545	0.32364	0.72595	0.09733
	"Wisconsin"	"55"	"2004"	"2004"	22	5514026	0.39898	0.39495	0.24751	0.59796	0.08446
	"Wisconsin"	"55"	"2005"	"2005"	31	5546166	0.55894	0.56894	0.38656	0.80756	0.10256
	"Wisconsin"	"55"	"2006"	"2006"	28	5577655	0.50200	0.54339	0.36108	0.78535	0.10298
	"Wisconsin"	"55"	"2007"	"2007"	34	5610775	0.60598	0.64102	0.44392	0.89576	0.11021
	"Wisconsin"	"55"	"2008"	"2008"	67	5640996	1.18773	1.21987	0.94345	1.55198	0.15054
	"Wisconsin"	"55"	"2009"	"2009"	75	5669264	1.32292	1.36899	1.07496	1.71864	0.15911
	"Wisconsin"	"55"	"2010"	"2010"	92	5686986	1.61773	1.70856	1.37389	2.10011	0.17984
	"Wisconsin"	"55"	"2011"	"2011"	135	5711767	2.36354	2.49345	2.06873	2.91817	0.21669
	"Wisconsin"	"55"	"2012"	"2012"	185	5726398	3.23065	3.39635	2.89952	3.89318	0.25348
	"Wisconsin"	"55"	"2013"	"2013"	232	5742713	4.03990	4.32022	3.75729	4.88315	0.28721
	"Wisconsin"	"55"	"2014"	"2014"	270	5757564	4.68948	4.92299	4.32589	5.52009	0.30464
	"Wisconsin"	"55"	"2015"	"2015"	287	5771337	4.97285	5.27558	4.65437	5.89680	0.31695
	"Wisconsin"	"55"	"2016"	"2016"	389	5778708	6.73161	7.29228	6.55470	8.02986	0.37632
	"Wyoming"	"56"	"1999"	"1999"	Suppressed	491780	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	Suppressed	493782	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2001"	"2001"	Suppressed	494657	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2002"	"2002"	Suppressed	500017	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2003"	"2003"	Suppressed	503453	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2004"	"2004"	Suppressed	509106	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2005"	"2005"	Suppressed	514157	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2006"	"2006"	Suppressed	522667	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2007"	"2007"	Suppressed	534876	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2008"	"2008"	Suppressed	546043	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2009"	"2009"	Suppressed	559851	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2010"	"2010"	Suppressed	563626	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2011"	"2011"	Suppressed	568158	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2012"	"2012"	Suppressed	576412	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2013"	"2013"	Suppressed	582658	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2014"	"2014"	10	584153	Unreliable	Unreliable	0.78066	2.99383	0.52509
	"Wyoming"	"56"	"2015"	"2015"	Suppressed	586107	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"2016"	"2016"	Suppressed	585501	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"MCD - ICD-10 Codes: T40.1 (Heroin)"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,"
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Apr 4, 2018 11:54:21 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Apr 4, 2018 11:54:21 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"8. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"9. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"10. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Confidence-Intervals."
"11. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Standard-Errors."
"12. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
"13. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"14. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
