"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	Age Adjusted Rate Standard Error
	"Indiana"	"18"	"2008"	"2008"	311	6424806	4.84061	4.99110	4.43206	5.55014	0.28523
	"Indiana"	"18"	"2009"	"2009"	319	6459325	4.93860	4.96193	4.41144	5.51241	0.28086
	"Indiana"	"18"	"2010"	"2010"	289	6483802	4.45726	4.52062	3.99409	5.04715	0.26864
	"Indiana"	"18"	"2011"	"2011"	356	6516922	5.46270	5.60721	5.01739	6.19702	0.30093
	"Indiana"	"18"	"2012"	"2012"	375	6537334	5.73628	5.94368	5.33368	6.55368	0.31123
	"Indiana"	"18"	"2013"	"2013"	360	6570902	5.47870	5.71374	5.11512	6.31237	0.30542
	"Indiana"	"18"	"2014"	"2014"	462	6596855	7.00334	7.30233	6.62671	7.97796	0.34471
	"Indiana"	"18"	"2015"	"2015"	535	6619680	8.08196	8.45179	7.72518	9.17840	0.37072
	"Indiana"	"18"	"2016"	"2016"	794	6633053	11.97036	12.59240	11.70206	13.48274	0.45426
	"Iowa"	"19"	"1999"	"1999"	14	2917634	Unreliable	Unreliable	0.27376	0.84015	0.13398
	"Iowa"	"19"	"2000"	"2000"	19	2926324	Unreliable	Unreliable	0.40695	1.05552	0.15526
	"Iowa"	"19"	"2001"	"2001"	27	2931997	0.92087	0.92506	0.60962	1.34591	0.17855
	"Iowa"	"19"	"2002"	"2002"	37	2934234	1.26098	1.27667	0.89889	1.75972	0.21089
	"Iowa"	"19"	"2003"	"2003"	38	2941999	1.29164	1.37892	0.97581	1.89268	0.22467
	"Iowa"	"19"	"2004"	"2004"	61	2953635	2.06525	2.14628	1.63785	2.76270	0.27654
	"Iowa"	"19"	"2005"	"2005"	67	2964454	2.26011	2.38662	1.84581	3.03637	0.29369
	"Iowa"	"19"	"2006"	"2006"	93	2982644	3.11804	3.26962	2.63250	4.01438	0.34277
	"Iowa"	"19"	"2007"	"2007"	107	2999212	3.56760	3.62932	2.93382	4.32483	0.35485
	"Iowa"	"19"	"2008"	"2008"	127	3016734	4.20985	4.41650	3.63603	5.19696	0.39819
	"Iowa"	"19"	"2009"	"2009"	141	3032870	4.64906	4.93805	4.10877	5.76732	0.42310
	"Iowa"	"19"	"2010"	"2010"	147	3046355	4.82544	5.12660	4.28366	5.96954	0.43007
	"Iowa"	"19"	"2011"	"2011"	172	3062309	5.61668	5.89256	4.99311	6.79201	0.45891
	"Iowa"	"19"	"2012"	"2012"	171	3074186	5.56245	5.87682	4.97527	6.77836	0.45997
	"Iowa"	"19"	"2013"	"2013"	179	3090416	5.79210	6.09162	5.17618	7.00706	0.46706
	"Iowa"	"19"	"2014"	"2014"	158	3107126	5.08509	5.29425	4.44816	6.14035	0.43168
	"Iowa"	"19"	"2015"	"2015"	170	3123899	5.44192	5.78924	4.89713	6.68135	0.45516
	"Iowa"	"19"	"2016"	"2016"	183	3134693	5.83789	6.23208	5.31023	7.15392	0.47033
	"Kansas"	"20"	"1999"	"1999"	25	2678338	0.93341	0.98276	0.63599	1.45074	0.19658
	"Kansas"	"20"	"2000"	"2000"	22	2688418	0.81833	0.85911	0.53839	1.30069	0.18324
	"Kansas"	"20"	"2001"	"2001"	47	2702162	1.73935	1.78745	1.31335	2.37693	0.26088
	"Kansas"	"20"	"2002"	"2002"	80	2713535	2.94818	3.03504	2.40660	3.77738	0.34023
	"Kansas"	"20"	"2003"	"2003"	75	2723004	2.75431	2.85785	2.24404	3.58777	0.33130
	"Kansas"	"20"	"2004"	"2004"	116	2734373	4.24229	4.43965	3.62736	5.25194	0.41443
	"Kansas"	"20"	"2005"	"2005"	106	2745299	3.86115	4.07246	3.29223	4.85269	0.39808
	"Kansas"	"20"	"2006"	"2006"	120	2762931	4.34321	4.45402	3.65047	5.25757	0.40997
	"Kansas"	"20"	"2007"	"2007"	117	2783785	4.20291	4.35444	3.55774	5.15113	0.40648
	"Kansas"	"20"	"2008"	"2008"	96	2808076	3.41871	3.47647	2.80934	4.25433	0.35942
	"Kansas"	"20"	"2009"	"2009"	148	2832704	5.22469	5.49045	4.59181	6.38908	0.45849
	"Kansas"	"20"	"2010"	"2010"	104	2853118	3.64513	3.78562	3.04765	4.52359	0.37652
	"Kansas"	"20"	"2011"	"2011"	118	2871238	4.10973	4.32807	3.53405	5.12210	0.40511
	"Kansas"	"20"	"2012"	"2012"	171	2885905	5.92535	6.25920	5.30518	7.21322	0.48674
	"Kansas"	"20"	"2013"	"2013"	158	2893957	5.45965	5.74893	4.83548	6.66237	0.46604
	"Kansas"	"20"	"2014"	"2014"	173	2904021	5.95726	6.02059	5.10563	6.93556	0.46682
	"Kansas"	"20"	"2015"	"2015"	150	2911641	5.15173	5.42181	4.53449	6.30913	0.45272
	"Kansas"	"20"	"2016"	"2016"	146	2907289	5.02186	5.10440	4.25386	5.95493	0.43395
	"Kentucky"	"21"	"1999"	"1999"	52	4018053	1.29416	1.27218	0.95013	1.66830	0.17654
	"Kentucky"	"21"	"2000"	"2000"	92	4041769	2.27623	2.25033	1.81408	2.75982	0.23468
	"Kentucky"	"21"	"2001"	"2001"	144	4068132	3.53971	3.52032	2.94492	4.09571	0.29357
	"Kentucky"	"21"	"2002"	"2002"	177	4089875	4.32776	4.36110	3.71800	5.00419	0.32811
	"Kentucky"	"21"	"2003"	"2003"	234	4117170	5.68352	5.71619	4.98216	6.45022	0.37451
	"Kentucky"	"21"	"2004"	"2004"	221	4146101	5.33031	5.35934	4.65092	6.06776	0.36144
	"Kentucky"	"21"	"2005"	"2005"	285	4182742	6.81371	6.84620	6.04831	7.64409	0.40709
	"Kentucky"	"21"	"2006"	"2006"	331	4219239	7.84502	7.96082	7.09932	8.82232	0.43954
	"Kentucky"	"21"	"2007"	"2007"	343	4256672	8.05794	8.11792	7.25393	8.98192	0.44082
	"Kentucky"	"21"	"2008"	"2008"	365	4289878	8.50840	8.66992	7.77358	9.56626	0.45732
	"Kentucky"	"21"	"2009"	"2009"	434	4317074	10.05311	10.19653	9.22686	11.16620	0.49473
	"Kentucky"	"21"	"2010"	"2010"	591	4339367	13.61950	14.05642	12.91085	15.20198	0.58447
	"Kentucky"	"21"	"2011"	"2011"	669	4369356	15.31118	15.80766	14.59361	17.02170	0.61941
	"Kentucky"	"21"	"2012"	"2012"	673	4380415	15.36384	15.52894	14.33825	16.71963	0.60750
	"Kentucky"	"21"	"2013"	"2013"	665	4395295	15.12981	15.45652	14.26291	16.65014	0.60899
	"Kentucky"	"21"	"2014"	"2014"	729	4413457	16.51766	16.83068	15.58617	18.07518	0.63495
	"Kentucky"	"21"	"2015"	"2015"	885	4425092	19.99958	21.00217	19.59593	22.40842	0.71747
	"Kentucky"	"21"	"2016"	"2016"	989	4436974	22.28997	23.60863	22.10972	25.10754	0.76475
	"Louisiana"	"22"	"1999"	"1999"	28	4460811	0.62769	0.65612	0.43599	0.94828	0.12416
	"Louisiana"	"22"	"2000"	"2000"	52	4468976	1.16358	1.17795	0.87975	1.54473	0.16363
	"Louisiana"	"22"	"2001"	"2001"	81	4477875	1.80889	1.82346	1.44809	2.26640	0.20318
	"Louisiana"	"22"	"2002"	"2002"	95	4497267	2.11239	2.13229	1.72310	2.60939	0.21943
	"Louisiana"	"22"	"2003"	"2003"	121	4521042	2.67637	2.73807	2.24829	3.22785	0.24989
	"Louisiana"	"22"	"2004"	"2004"	144	4552238	3.16328	3.21749	2.68926	3.74572	0.26951
	"Louisiana"	"22"	"2005"	"2005"	172	4576628	3.75823	3.78327	3.21489	4.35166	0.28999
	"Louisiana"	"22"	"2006"	"2006"	194	4302665	4.50883	4.55040	3.90595	5.19484	0.32880
	"Louisiana"	"22"	"2007"	"2007"	212	4375581	4.84507	4.91742	4.25001	5.58482	0.34051
	"Louisiana"	"22"	"2008"	"2008"	130	4435586	2.93084	2.93101	2.42143	3.44059	0.25999
	"Louisiana"	"22"	"2009"	"2009"	122	4491648	2.71615	2.79882	2.29595	3.30169	0.25657
	"Louisiana"	"22"	"2010"	"2010"	123	4533372	2.71321	2.80012	2.29813	3.30210	0.25611
	"Louisiana"	"22"	"2011"	"2011"	116	4574836	2.53561	2.52219	2.05543	2.98895	0.23814
	"Louisiana"	"22"	"2012"	"2012"	169	4601893	3.67240	3.67725	3.11231	4.24218	0.28823
	"Louisiana"	"22"	"2013"	"2013"	265	4625470	5.72915	5.88347	5.16001	6.60692	0.36911
	"Louisiana"	"22"	"2014"	"2014"	260	4649676	5.59179	5.66700	4.96344	6.37055	0.35896
	"Louisiana"	"22"	"2015"	"2015"	287	4670724	6.14466	6.31528	5.56797	7.06260	0.38128
	"Louisiana"	"22"	"2016"	"2016"	346	4681666	7.39053	7.68524	6.85937	8.51110	0.42136
	"Maine"	"23"	"1999"	"1999"	27	1266808	2.13134	2.10844	1.38949	3.06768	0.40684
	"Maine"	"23"	"2000"	"2000"	41	1274923	3.21588	3.23990	2.32502	4.39529	0.50797
	"Maine"	"23"	"2001"	"2001"	55	1285692	4.27785	4.26637	3.20503	5.56668	0.57851
	"Maine"	"23"	"2002"	"2002"	91	1295960	7.02182	7.29477	5.86587	8.96651	0.76926
	"Maine"	"23"	"2003"	"2003"	86	1306513	6.58241	6.69877	5.35071	8.28316	0.72795
	"Maine"	"23"	"2004"	"2004"	98	1313688	7.45991	7.73695	6.26693	9.44813	0.78795
	"Maine"	"23"	"2005"	"2005"	116	1318787	8.79596	9.02741	7.36364	10.69118	0.84886
	"Maine"	"23"	"2006"	"2006"	93	1323619	7.02619	7.27199	5.84755	8.93851	0.76548
	"Maine"	"23"	"2007"	"2007"	102	1327040	7.68628	8.13660	6.52933	9.74387	0.82004
	"Maine"	"23"	"2008"	"2008"	105	1330509	7.89172	8.19837	6.60022	9.79652	0.81538
	"Maine"	"23"	"2009"	"2009"	114	1329590	8.57407	8.65459	7.02631	10.28288	0.83076
	"Maine"	"23"	"2010"	"2010"	90	1328361	6.77527	7.11561	5.69156	8.78770	0.76724
	"Maine"	"23"	"2011"	"2011"	85	1328188	6.39970	6.74924	5.35175	8.40004	0.75466
	"Maine"	"23"	"2012"	"2012"	100	1329192	7.52337	7.85742	6.27488	9.43996	0.80742
	"Maine"	"23"	"2013"	"2013"	125	1328302	9.41051	9.86298	8.06582	11.66015	0.91692
	"Maine"	"23"	"2014"	"2014"	171	1330089	12.85628	13.65860	11.54916	15.76804	1.07624
	"Maine"	"23"	"2015"	"2015"	238	1329328	17.90378	19.25031	16.72536	21.77526	1.28824
	"Maine"	"23"	"2016"	"2016"	301	1331479	22.60644	25.24822	22.31567	28.18076	1.49620
	"Maryland"	"24"	"1999"	"1999"	487	5254509	9.26823	8.81869	8.03303	9.60435	0.40085
	"Maryland"	"24"	"2000"	"2000"	481	5296486	9.08149	8.67286	7.89544	9.45027	0.39664
	"Maryland"	"24"	"2001"	"2001"	489	5374691	9.09820	8.75917	7.98200	9.53634	0.39652
	"Maryland"	"24"	"2002"	"2002"	543	5440389	9.98090	9.66705	8.85315	10.48095	0.41525
	"Maryland"	"24"	"2003"	"2003"	558	5496269	10.15234	9.87365	9.05256	10.69475	0.41893
	"Maryland"	"24"	"2004"	"2004"	486	5546935	8.76160	8.53496	7.77381	9.29611	0.38834
	"Maryland"	"24"	"2005"	"2005"	495	5592379	8.85133	8.62507	7.86296	9.38718	0.38883
	"Maryland"	"24"	"2006"	"2006"	565	5627367	10.04022	9.73044	8.92458	10.53629	0.41115
	"Maryland"	"24"	"2007"	"2007"	600	5653408	10.61307	10.34818	9.51555	11.18082	0.42481
	"Maryland"	"24"	"2008"	"2008"	513	5684965	9.02380	8.74068	7.97810	9.50327	0.38908
	"Maryland"	"24"	"2009"	"2009"	586	5730388	10.22618	9.88514	9.07682	10.69345	0.41240
	"Maryland"	"24"	"2010"	"2010"	509	5773552	8.81606	8.65069	7.89131	9.41007	0.38744
	"Maryland"	"24"	"2011"	"2011"	546	5828289	9.36810	9.11672	8.34281	9.89063	0.39485
	"Maryland"	"24"	"2012"	"2012"	657	5884563	11.16481	10.86235	10.02017	11.70453	0.42968
	"Maryland"	"24"	"2013"	"2013"	749	5928814	12.63322	12.27119	11.37850	13.16387	0.45545
	"Maryland"	"24"	"2014"	"2014"	921	5976407	15.41060	15.01383	14.02768	15.99999	0.50314
	"Maryland"	"24"	"2015"	"2015"	1087	6006401	18.09736	17.72095	16.64735	18.79455	0.54776
	"Maryland"	"24"	"2016"	"2016"	1821	6016447	30.26703	29.67752	28.28723	31.06781	0.70933
	"Massachusetts"	"25"	"1999"	"1999"	326	6317345	5.16040	4.99331	4.45024	5.53638	0.27708
	"Massachusetts"	"25"	"2000"	"2000"	314	6349097	4.94559	4.81944	4.28586	5.35302	0.27224
	"Massachusetts"	"25"	"2001"	"2001"	500	6397634	7.81539	7.63538	6.96574	8.30502	0.34165
	"Massachusetts"	"25"	"2002"	"2002"	484	6417206	7.54222	7.38792	6.72937	8.04646	0.33599
	"Massachusetts"	"25"	"2003"	"2003"	588	6422565	9.15522	9.03021	8.29976	9.76066	0.37268
	"Massachusetts"	"25"	"2004"	"2004"	459	6412281	7.15814	7.07216	6.42413	7.72019	0.33063
	"Massachusetts"	"25"	"2005"	"2005"	557	6403290	8.69865	8.58369	7.86893	9.29846	0.36467
	"Massachusetts"	"25"	"2006"	"2006"	659	6410084	10.28068	10.07447	9.30180	10.84715	0.39422
	"Massachusetts"	"25"	"2007"	"2007"	649	6431559	10.09087	9.92889	9.16010	10.69768	0.39224
	"Massachusetts"	"25"	"2008"	"2008"	596	6468967	9.21322	9.10081	8.36442	9.83721	0.37571
	"Massachusetts"	"25"	"2009"	"2009"	622	6517613	9.54337	9.39558	8.64961	10.14155	0.38060
	"Massachusetts"	"25"	"2010"	"2010"	549	6547629	8.38471	8.30671	7.60316	9.01027	0.35896
	"Massachusetts"	"25"	"2011"	"2011"	655	6587536	9.94302	9.87525	9.10747	10.64303	0.39173
	"Massachusetts"	"25"	"2012"	"2012"	691	6646144	10.39701	10.39157	9.60449	11.17864	0.40157
	"Massachusetts"	"25"	"2013"	"2013"	888	6692824	13.26794	13.34108	12.44862	14.23354	0.45534
	"Massachusetts"	"25"	"2014"	"2014"	1140	6745408	16.90039	17.04463	16.03739	18.05187	0.51390
	"Massachusetts"	"25"	"2015"	"2015"	1550	6794422	22.81283	23.27443	22.09414	24.45472	0.60219
	"Massachusetts"	"25"	"2016"	"2016"	1990	6811779	29.21410	29.72820	28.39289	31.06351	0.68128
	"Michigan"	"26"	"1999"	"1999"	121	9897116	1.22258	1.23579	1.01552	1.45606	0.11238
	"Michigan"	"26"	"2000"	"2000"	180	9938444	1.81115	1.79502	1.53272	2.05732	0.13383
	"Michigan"	"26"	"2001"	"2001"	192	9991120	1.92171	1.90337	1.63391	2.17282	0.13748
	"Michigan"	"26"	"2002"	"2002"	227	10015710	2.26644	2.26018	1.96550	2.55486	0.15035
	"Michigan"	"26"	"2003"	"2003"	253	10041152	2.51963	2.49616	2.18757	2.80476	0.15745
	"Michigan"	"26"	"2004"	"2004"	351	10055315	3.49069	3.49869	3.13142	3.86596	0.18738
	"Michigan"	"26"	"2005"	"2005"	483	10051137	4.80543	4.81725	4.38527	5.24924	0.22040
	"Michigan"	"26"	"2006"	"2006"	594	10036081	5.91864	5.95347	5.47112	6.43583	0.24610
	"Michigan"	"26"	"2007"	"2007"	506	10001284	5.05935	5.06910	4.62341	5.51479	0.22739
	"Michigan"	"26"	"2008"	"2008"	643	9946889	6.46433	6.46397	5.95805	6.96989	0.25812
	"Michigan"	"26"	"2009"	"2009"	736	9901591	7.43315	7.51648	6.96499	8.06798	0.28137
	"Michigan"	"26"	"2010"	"2010"	695	9883640	7.03182	7.04166	6.50852	7.57480	0.27201
	"Michigan"	"26"	"2011"	"2011"	714	9876187	7.22951	7.46818	6.91012	8.02625	0.28473
	"Michigan"	"26"	"2012"	"2012"	685	9883360	6.93084	7.06614	6.52671	7.60557	0.27522
	"Michigan"	"26"	"2013"	"2013"	909	9895622	9.18588	9.38539	8.76099	10.00979	0.31857
	"Michigan"	"26"	"2014"	"2014"	1052	9909877	10.61567	10.90091	10.22512	11.57670	0.34479
	"Michigan"	"26"	"2015"	"2015"	1309	9922576	13.19214	13.61620	12.85940	14.37301	0.38613
	"Michigan"	"26"	"2016"	"2016"	1762	9928300	17.74725	18.53389	17.64460	19.42319	0.45372
	"Minnesota"	"27"	"1999"	"1999"	57	4873481	1.16960	1.17483	0.88981	1.52214	0.15570
	"Minnesota"	"27"	"2000"	"2000"	57	4919479	1.15866	1.13908	0.86273	1.47582	0.15096
	"Minnesota"	"27"	"2001"	"2001"	96	4982796	1.92663	1.88962	1.53060	2.30755	0.19289
	"Minnesota"	"27"	"2002"	"2002"	95	5018935	1.89283	1.87519	1.51714	2.29232	0.19252
	"Minnesota"	"27"	"2003"	"2003"	106	5053572	2.09753	2.06947	1.67467	2.46427	0.20143
	"Minnesota"	"27"	"2004"	"2004"	135	5087713	2.65345	2.61514	2.17298	3.05730	0.22559
	"Minnesota"	"27"	"2005"	"2005"	144	5119598	2.81272	2.81150	2.35066	3.27235	0.23513
	"Minnesota"	"27"	"2006"	"2006"	158	5163555	3.05991	3.01992	2.54662	3.49322	0.24148
	"Minnesota"	"27"	"2007"	"2007"	180	5207203	3.45675	3.41903	2.91499	3.92307	0.25716
	"Minnesota"	"27"	"2008"	"2008"	227	5247018	4.32627	4.29020	3.72696	4.85344	0.28737
	"Minnesota"	"27"	"2009"	"2009"	272	5281203	5.15034	5.19161	4.56650	5.81672	0.31893
	"Minnesota"	"27"	"2010"	"2010"	235	5303925	4.43068	4.36787	3.80133	4.93442	0.28905
	"Minnesota"	"27"	"2011"	"2011"	286	5344861	5.35093	5.29832	4.67337	5.92327	0.31885
	"Minnesota"	"27"	"2012"	"2012"	290	5379139	5.39120	5.32188	4.69963	5.94413	0.31748
	"Minnesota"	"27"	"2013"	"2013"	305	5420380	5.62691	5.62046	4.97837	6.26256	0.32760
	"Minnesota"	"27"	"2014"	"2014"	318	5457173	5.82719	5.97969	5.30872	6.65066	0.34233
	"Minnesota"	"27"	"2015"	"2015"	338	5489594	6.15710	6.18602	5.51249	6.85955	0.34364
	"Minnesota"	"27"	"2016"	"2016"	396	5519952	7.17398	7.43069	6.68524	8.17614	0.38033
	"Mississippi"	"28"	"1999"	"1999"	15	2828408	Unreliable	Unreliable	0.31646	0.93259	0.14614
	"Mississippi"	"28"	"2000"	"2000"	12	2844658	Unreliable	Unreliable	0.22682	0.76679	0.12721
	"Mississippi"	"28"	"2001"	"2001"	26	2852994	0.91132	0.92088	0.60155	1.34930	0.18110
	"Mississippi"	"28"	"2002"	"2002"	26	2858681	0.90951	0.94611	0.61803	1.38627	0.18663
	"Mississippi"	"28"	"2003"	"2003"	31	2868312	1.08078	1.14627	0.77883	1.62703	0.20655
	"Mississippi"	"28"	"2004"	"2004"	26	2889010	0.89996	0.97732	0.63841	1.43200	0.19234
	"Mississippi"	"28"	"2005"	"2005"	40	2905943	1.37649	1.40046	1.00051	1.90704	0.22277
	"Mississippi"	"28"	"2006"	"2006"	65	2904978	2.23754	2.31736	1.78465	2.95923	0.28966
	"Mississippi"	"28"	"2007"	"2007"	95	2928350	3.24415	3.27578	2.64074	4.01746	0.34123
	"Mississippi"	"28"	"2008"	"2008"	106	2947806	3.59589	3.70097	2.98969	4.41225	0.36290
	"Mississippi"	"28"	"2009"	"2009"	96	2958774	3.24459	3.36641	2.72040	4.11965	0.34740
	"Mississippi"	"28"	"2010"	"2010"	100	2967297	3.37007	3.29515	2.64030	3.94999	0.33410
	"Mississippi"	"28"	"2011"	"2011"	79	2978512	2.65233	2.89283	2.28296	3.61554	0.32994
	"Mississippi"	"28"	"2012"	"2012"	111	2984926	3.71869	3.92784	3.18487	4.67080	0.37906
	"Mississippi"	"28"	"2013"	"2013"	100	2991207	3.34313	3.43867	2.75444	4.12290	0.34910
	"Mississippi"	"28"	"2014"	"2014"	115	2994079	3.84091	3.89258	3.16944	4.61572	0.36895
	"Mississippi"	"28"	"2015"	"2015"	150	2992333	5.01281	5.27076	4.41373	6.12779	0.43726
	"Mississippi"	"28"	"2016"	"2016"	180	2988726	6.02263	6.16077	5.24154	7.08000	0.46900
	"Missouri"	"29"	"1999"	"1999"	100	5561948	1.79793	1.84357	1.48220	2.20495	0.18438
	"Missouri"	"29"	"2000"	"2000"	131	5595211	2.34129	2.36502	1.95996	2.77009	0.20667
	"Missouri"	"29"	"2001"	"2001"	132	5641142	2.33995	2.36023	1.95740	2.76305	0.20552
	"Missouri"	"29"	"2002"	"2002"	189	5674825	3.33050	3.39956	2.91408	3.88504	0.24769
	"Missouri"	"29"	"2003"	"2003"	271	5709403	4.74656	4.80624	4.23261	5.37988	0.29267
	"Missouri"	"29"	"2004"	"2004"	275	5747741	4.78449	4.93086	4.34606	5.51566	0.29837
	"Missouri"	"29"	"2005"	"2005"	302	5790300	5.21562	5.30296	4.70193	5.90400	0.30665
	"Missouri"	"29"	"2006"	"2006"	403	5842704	6.89749	7.06730	6.37255	7.76204	0.35446
	"Missouri"	"29"	"2007"	"2007"	390	5887612	6.62408	6.68327	6.01370	7.35283	0.34161
	"Missouri"	"29"	"2008"	"2008"	475	5923916	8.01834	8.20278	7.45704	8.94852	0.38048
	"Missouri"	"29"	"2009"	"2009"	526	5961088	8.82389	8.95631	8.18138	9.73124	0.39537
	"Missouri"	"29"	"2010"	"2010"	599	5988927	10.00179	10.31688	9.47841	11.15534	0.42779
	"Missouri"	"29"	"2011"	"2011"	595	6010688	9.89903	10.21909	9.38437	11.05381	0.42588
	"Missouri"	"29"	"2012"	"2012"	539	6021988	8.95053	9.29156	8.49305	10.09008	0.40741
	"Missouri"	"29"	"2013"	"2013"	620	6044171	10.25782	10.71262	9.85324	11.57200	0.43846
	"Missouri"	"29"	"2014"	"2014"	696	6063589	11.47835	11.95031	11.04614	12.85449	0.46131
	"Missouri"	"29"	"2015"	"2015"	692	6083672	11.37471	11.67275	10.78395	12.56155	0.45347
	"Missouri"	"29"	"2016"	"2016"	914	6093000	15.00082	15.87055	14.82084	16.92025	0.53556
	"Montana"	"30"	"1999"	"1999"	16	897507	Unreliable	Unreliable	1.06974	3.03922	0.47077
	"Montana"	"30"	"2000"	"2000"	11	902195	Unreliable	Unreliable	0.61718	2.21217	0.37506
	"Montana"	"30"	"2001"	"2001"	20	906961	2.20517	2.30316	1.40684	3.55705	0.51825
	"Montana"	"30"	"2002"	"2002"	20	911667	2.19378	2.21116	1.35064	3.41496	0.49925
	"Montana"	"30"	"2003"	"2003"	41	919630	4.45831	4.65642	3.32659	6.34074	0.73738
	"Montana"	"30"	"2004"	"2004"	45	930009	4.83866	4.95690	3.60169	6.65439	0.75051
	"Montana"	"30"	"2005"	"2005"	45	940102	4.78671	4.68709	3.39205	6.31347	0.71175
	"Montana"	"30"	"2006"	"2006"	47	952692	4.93339	5.20571	3.79710	6.96566	0.77234
	"Montana"	"30"	"2007"	"2007"	62	964706	6.42683	6.34092	4.82702	8.17934	0.82326
	"Montana"	"30"	"2008"	"2008"	70	976415	7.16908	7.61022	5.89785	9.66468	0.93146
	"Montana"	"30"	"2009"	"2009"	89	983982	9.04488	9.35412	7.47170	11.56656	1.01661
	"Montana"	"30"	"2010"	"2010"	54	989415	5.45777	6.09668	4.53940	8.01603	0.84975
	"Montana"	"30"	"2011"	"2011"	63	998199	6.31137	6.82802	5.19783	8.80767	0.89076
	"Montana"	"30"	"2012"	"2012"	51	1005141	5.07392	5.28928	3.91306	6.99269	0.75641
	"Montana"	"30"	"2013"	"2013"	67	1015165	6.59991	7.15157	5.50757	9.13241	0.89507
	"Montana"	"30"	"2014"	"2014"	53	1023579	5.17791	5.44451	4.02790	7.19791	0.77666
	"Montana"	"30"	"2015"	"2015"	48	1032949	4.64689	5.02600	3.66601	6.72518	0.74886
	"Montana"	"30"	"2016"	"2016"	42	1042520	4.02870	4.16203	2.95962	5.68963	0.66531
	"Nebraska"	"31"	"1999"	"1999"	Suppressed	1704764	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Nebraska"	"31"	"2000"	"2000"	16	1711263	Unreliable	Unreliable	0.55114	1.56584	0.24114
	"Nebraska"	"31"	"2001"	"2001"	32	1719836	1.86064	1.90875	1.30559	2.69459	0.33778
	"Nebraska"	"31"	"2002"	"2002"	25	1728292	1.44651	1.52158	0.98469	2.24616	0.30462
	"Nebraska"	"31"	"2003"	"2003"	14	1738643	Unreliable	Unreliable	0.44320	1.36017	0.21734
	"Nebraska"	"31"	"2004"	"2004"	26	1749370	1.48625	1.56789	1.02419	2.29731	0.30905
	"Nebraska"	"31"	"2005"	"2005"	43	1761497	2.44111	2.54344	1.83308	3.43799	0.39090
	"Nebraska"	"31"	"2006"	"2006"	34	1772693	1.91799	1.93686	1.33324	2.72007	0.33498
	"Nebraska"	"31"	"2007"	"2007"	39	1783440	2.18679	2.35619	1.66738	3.23406	0.38118
	"Nebraska"	"31"	"2008"	"2008"	29	1796378	1.61436	1.66516	1.10648	2.40662	0.31417
	"Nebraska"	"31"	"2009"	"2009"	66	1812683	3.64101	3.71599	2.86176	4.74525	0.46493
	"Nebraska"	"31"	"2010"	"2010"	58	1826341	3.17575	3.41052	2.57628	4.42884	0.45669
	"Nebraska"	"31"	"2011"	"2011"	53	1842641	2.87631	2.81224	2.09391	3.69759	0.39189
	"Nebraska"	"31"	"2012"	"2012"	53	1855525	2.85633	3.02094	2.24930	3.97200	0.42236
	"Nebraska"	"31"	"2013"	"2013"	41	1868516	2.19425	2.19967	1.57146	2.99533	0.34975
	"Nebraska"	"31"	"2014"	"2014"	56	1881503	2.97634	3.19909	2.40325	4.17411	0.43538
	"Nebraska"	"31"	"2015"	"2015"	55	1896190	2.90055	3.09116	2.31549	4.04330	0.42583
	"Nebraska"	"31"	"2016"	"2016"	44	1907116	2.30715	2.36495	1.70444	3.19673	0.36468
	"Nevada"	"32"	"1999"	"1999"	153	1934718	7.90813	7.77201	6.53716	9.00687	0.63003
	"Nevada"	"32"	"2000"	"2000"	178	1998257	8.90776	8.80640	7.51093	10.10187	0.66096
	"Nevada"	"32"	"2001"	"2001"	182	2098399	8.67328	8.51545	7.27257	9.75834	0.63413
	"Nevada"	"32"	"2002"	"2002"	220	2173791	10.12057	9.96904	8.64898	11.28910	0.67350
	"Nevada"	"32"	"2003"	"2003"	244	2248850	10.84999	10.83395	9.46673	12.20118	0.69756
	"Nevada"	"32"	"2004"	"2004"	275	2346222	11.72097	11.63290	10.25341	13.01239	0.70382
	"Nevada"	"32"	"2005"	"2005"	323	2432143	13.28047	13.10949	11.67414	14.54483	0.73232
	"Nevada"	"32"	"2006"	"2006"	343	2522658	13.59677	13.39190	11.96846	14.81534	0.72624
	"Nevada"	"32"	"2007"	"2007"	376	2601072	14.45558	14.21389	12.76873	15.65904	0.73733
	"Nevada"	"32"	"2008"	"2008"	397	2653630	14.96064	14.69553	13.24050	16.15055	0.74236
	"Nevada"	"32"	"2009"	"2009"	439	2684665	16.35213	15.90431	14.40531	17.40332	0.76480
	"Nevada"	"32"	"2010"	"2010"	439	2700551	16.25594	15.79215	14.30082	17.28349	0.76088
	"Nevada"	"32"	"2011"	"2011"	461	2723322	16.92786	16.45062	14.93319	17.96806	0.77420
	"Nevada"	"32"	"2012"	"2012"	446	2758931	16.16568	15.57056	14.10798	17.03313	0.74621
	"Nevada"	"32"	"2013"	"2013"	398	2790136	14.26454	13.68752	12.32492	15.05011	0.69520
	"Nevada"	"32"	"2014"	"2014"	375	2839099	13.20842	12.65668	11.35631	13.95704	0.66345
